nominal_time,pv,timestamp,value
2026-06-14T07:45:00,USEG:UNDS:4250:KAct,2026-06-14T07:44:46,3.685892931222981
2026-06-14T07:45:00,USEG:UNDS:4350:KAct,2026-06-14T07:45:01,4.026942768421256
2026-06-14T07:45:00,USEG:UNDS:4450:KAct,2026-06-14T07:43:48,1.0828215049667502
2026-06-14T07:45:00,USEG:UNDS:4550:KAct,2026-06-14T07:45:01,1.2038819675651933
2026-06-14T07:45:00,USEG:UNDS:4650:KAct,2026-06-14T07:44:39,1.1964871185432049
2026-06-14T07:45:00,USEG:UNDS:4750:KAct,2026-06-14T07:44:50,1.0486404648040053
2026-06-14T08:00:00,USEG:UNDS:2150:KAct,2026-06-14T07:59:43,5.426360892290183
2026-06-14T08:00:00,USEG:UNDS:2250:KAct,2026-06-14T08:00:01,3.539141440734583
2026-06-14T08:00:00,USEG:UNDS:2350:KAct,2026-06-14T08:00:01,3.052649039905072
2026-06-14T08:00:00,USEG:UNDS:2450:KAct,2026-06-14T07:58:40,5.240218970404127
2026-06-14T08:00:00,USEG:UNDS:2550:KAct,2026-06-14T07:59:34,5.239879968912578
2026-06-14T08:00:00,USEG:UNDS:2650:KAct,2026-06-14T08:00:02,5.239937882282435
2026-06-14T08:00:00,USEG:UNDS:2750:KAct,2026-06-14T08:00:02,5.239861235111238
2026-06-14T08:00:00,USEG:UNDS:2850:KAct,2026-06-14T07:59:51,5.263318790987458
2026-06-14T08:00:00,USEG:UNDS:2950:KAct,2026-06-14T08:00:02,5.286812749803419
2026-06-14T08:00:00,USEG:UNDS:3050:KAct,2026-06-14T08:00:00,5.310000426002053
2026-06-14T08:00:00,USEG:UNDS:3150:KAct,2026-06-14T08:00:01,5.333209044667922
2026-06-14T08:00:00,USEG:UNDS:3250:KAct,2026-06-14T08:00:00,5.356476811985
2026-06-14T08:00:00,USEG:UNDS:3350:KAct,2026-06-14T07:59:54,5.379791858569015
2026-06-14T08:00:00,USEG:UNDS:3450:KAct,2026-06-14T07:59:59,5.403085495273629
2026-06-14T08:00:00,USEG:UNDS:3650:KAct,2026-06-14T07:59:45,1.5976804107194218
